date,aqi_index,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,pressure,wind_speed
2025-04-14,66.02859442060085,127.13541666666667,0.004166666666666667,0.07375,58.45250000000001,0.3154166666666667,19.24625,52.49166666666667,0.0,28.7,77.0,1007.2,14.2
2025-04-15,55.58980686695279,116.53791666666666,0.004583333333333333,0.08333333333333333,51.451249999999995,0.34041666666666665,14.282499999999999,60.11708333333333,0.0,29.1,70.0,1006.5,14.7
2025-04-16,49.224151234567906,106.32583333333334,0.005,0.08333333333333333,49.556666666666665,0.34833333333333333,11.6025,53.162083333333335,0.0,29.4,68.0,1005.6,16.6
2025-04-17,53.40586700336701,105.85666666666667,0.004583333333333333,0.09125,50.999583333333334,0.41125000000000006,12.799166666666666,59.86083333333334,0.0,28.7,72.0,1005.1,14.9
2025-04-18,59.4809595959596,105.54375,0.0062499999999999995,0.10375000000000001,53.885416666666664,0.535,13.931666666666667,72.135,0.0,30.1,56.0,1004.6,14.0
2025-04-19,107.57718120805369,108.44,0.0,0.14,72.1,0.84,19.16,95.34,0.0,31.1,40.0,1006.8,11.2
2025-04-20,185.25503604981427,142.66652173913045,0.004782608695652174,0.10304347826086957,99.01173913043478,0.3965217391304348,48.82695652173913,209.88304347826087,0.07130434782608697,30.2,47.0,1009.7,9.0
2025-04-21,167.74987437185928,128.84,0.00375,0.06875,91.90249999999999,0.23916666666666667,39.14,164.16,0.12041666666666667,29.2,62.0,1010.5,8.0
2025-04-22,158.21046901172528,125.12124999999999,0.00375,0.06291666666666666,88.02833333333332,0.23124999999999998,31.407083333333333,115.71125,0.13875,29.1,65.0,1007.6,9.7
2025-04-23,162.61390284757118,126.675,0.00375,0.0675,89.81666666666666,0.34625,32.69625,112.88416666666666,0.05416666666666667,29.1,72.0,1005.7,11.0
2025-04-24,139.21342281879194,124.03916666666667,0.004166666666666667,0.08166666666666667,81.72,0.4033333333333333,31.313333333333333,94.44125000000001,0.0,29.1,71.0,1005.8,10.1
2025-04-25,106.16675041876047,112.81708333333334,0.004583333333333333,0.09458333333333334,59.675000000000004,0.37916666666666665,37.598333333333336,135.70583333333335,0.0,31.2,56.0,1005.3,11.0
2025-04-26,114.34470268006699,112.39666666666666,0.004583333333333333,0.09583333333333334,68.33041666666666,0.40166666666666667,40.91958333333333,144.32625,0.0,30.4,64.0,1006.2,10.4
2025-04-27,111.060594639866,106.87458333333335,0.004583333333333333,0.09208333333333334,67.55833333333334,0.27791666666666665,39.58583333333333,134.18375,0.0,31.3,56.0,1004.1,13.2
2025-04-28,128.87902684563758,103.48208333333334,0.004583333333333333,0.09333333333333334,78.5775,0.3675,33.67666666666667,88.02625,0.0,31.5,53.0,1004.0,14.6
2025-04-29,109.35576062639822,105.08541666666667,0.004583333333333333,0.09041666666666666,72.64083333333333,0.325,25.515833333333333,57.048750000000005,0.0,31.0,57.0,1005.6,14.6
2025-04-30,500.0,104.82,0.004583333333333333,0.08208333333333333,73.25750000000001,0.305,25.572916666666668,54.01624999999999,0.0,30.2,67.0,1006.3,14.9
2025-05-01,80.96113731656183,104.62,0.004583333333333333,0.0775,63.82208333333333,0.3595833333333333,20.864166666666666,47.95458333333334,0.0,29.9,72.0,1005.6,14.1
2025-05-02,64.21176624737944,106.05624999999999,0.004166666666666667,0.07541666666666667,58.38708333333333,0.3729166666666666,17.29625,49.940416666666664,0.0,30.1,71.0,1003.8,11.1
2025-05-03,81.44779874213836,107.42583333333333,0.004583333333333333,0.09375,63.98,0.42583333333333334,20.57125,67.13958333333333,0.0,30.1,71.0,1002.2,11.9
2025-05-04,81.3771750524109,123.68583333333333,0.004583333333333333,0.10541666666666667,63.95708333333334,0.4145833333333333,23.028750000000002,73.73833333333333,0.005,29.7,70.0,1003.3,6.7
2025-05-05,74.54576180257511,121.39958333333334,0.005,0.10875,54.82125,0.4025,23.29625,86.31166666666667,0.0,29.7,75.0,1004.2,8.7
2025-05-06,64.2207196969697,112.59791666666666,0.004583333333333333,0.08875,49.97083333333333,0.3275,16.04125,81.71124999999999,0.0,29.7,76.0,1003.2,7.7
2025-05-07,59.23802188552188,108.47458333333333,0.004583333333333333,0.07708333333333334,42.57333333333333,0.27666666666666667,12.995833333333332,71.64416666666666,0.0,29.7,75.0,1004.8,7.7
2025-05-08,71.94399410774412,96.63125000000001,0.004166666666666667,0.05666666666666667,45.04333333333333,0.19583333333333333,17.81375,97.31541666666668,0.0,29.8,72.0,1007.0,8.5
2025-05-09,65.45829966329966,98.3725,0.0033333333333333335,0.04416666666666667,48.555416666666666,0.12375000000000001,18.20375,84.21166666666666,0.012499999999999999,30.0,70.0,1007.1,11.7
2025-05-10,191.1451473063973,99.69125000000001,0.0008333333333333334,0.03916666666666667,50.76499999999999,0.11166666666666668,82.82166666666667,336.1095833333333,0.007916666666666667,29.7,77.0,1005.6,12.8
2025-05-11,179.42585177379698,105.48041666666666,0.0,0.041666666666666664,67.61583333333333,0.17541666666666667,110.55333333333334,273.09541666666667,0.0,29.4,77.0,1004.3,13.4
2025-05-12,156.38965577801193,113.28333333333335,0.00125,0.05833333333333334,73.30375,0.3695833333333333,65.93833333333333,199.76583333333335,0.0,29.7,77.0,1004.5,12.6
2025-05-13,115.17368090452261,98.26541666666667,0.004166666666666667,0.06999999999999999,64.23458333333333,0.4283333333333333,41.25625,146.67291666666668,0.0,30.5,75.0,1004.3,10.5
2025-05-14,86.89127324749643,90.89666666666666,0.004583333333333333,0.08750000000000001,55.768750000000004,0.4154166666666667,29.166666666666668,108.59458333333333,0.0,30.5,76.0,1004.1,10.1
2025-05-15,300.0,86.57416666666667,0.004583333333333333,0.10083333333333333,54.059583333333336,0.4495833333333333,20.68625,86.59125,0.0,30.2,78.0,1003.6,12.0
2025-05-16,66.25466738197426,85.08291666666666,0.004583333333333333,0.09625,53.00541666666667,0.46291666666666664,19.35375,81.6775,0.0,30.2,74.0,1003.6,11.6
2025-05-17,59.37310185185186,80.37,0.004583333333333333,0.07833333333333334,44.638749999999995,0.3745833333333333,14.439583333333333,71.91708333333334,0.0,30.1,73.0,1003.9,10.4
2025-05-18,54.351632996633,78.95083333333334,0.004583333333333333,0.05458333333333334,43.37958333333333,0.22791666666666666,12.382916666666667,61.77166666666667,0.0,30.0,72.0,1003.5,12.6
2025-05-19,40.55671296296296,80.53,0.004166666666666667,0.044583333333333336,43.80125,0.1416666666666667,6.527083333333334,32.20333333333333,0.0,30.4,71.0,1002.8,13.9
2025-05-20,43.2037037037037,86.8875,0.0020833333333333333,0.04416666666666667,46.66,0.14041666666666666,6.9025,26.685000000000002,0.0,30.2,73.0,1002.8,13.9
2025-05-21,40.71952160493827,85.49958333333332,0.004166666666666667,0.04791666666666666,43.97708333333333,0.13916666666666666,4.602916666666666,17.05875,0.0,29.9,75.0,1001.4,13.9
2025-05-22,47.107638888888886,98.90083333333332,0.004166666666666667,0.05125,45.94,0.16,11.305833333333332,36.70791666666667,0.0,30.3,73.0,999.2,15.3
2025-05-23,52.04784932659933,93.00458333333334,0.004583333333333333,0.050833333333333335,44.33416666666667,0.21375,11.085833333333333,57.11708333333333,0.002916666666666667,30.6,73.0,999.2,15.1
2025-05-24,56.96727467811159,90.21291666666667,0.004166666666666667,0.0525,49.23875,0.24333333333333332,14.9375,66.56958333333334,0.05666666666666667,30.9,75.0,1001.0,14.6
2025-05-25,62.61734620886982,89.00583333333333,0.004166666666666667,0.05791666666666667,48.61625,0.2783333333333333,17.624166666666667,64.77458333333333,0.024583333333333332,31.3,73.0,1000.9,14.6
2025-05-26,72.75645565092991,92.14916666666666,0.00375,0.055,49.711666666666666,0.265,22.44541666666667,78.25416666666666,0.08458333333333334,30.7,75.0,999.2,15.2
2025-05-27,80.96956366237482,87.85958333333333,0.004166666666666667,0.06708333333333334,48.07125,0.3416666666666666,26.35083333333333,99.17875,0.030833333333333334,30.8,80.0,997.9,12.7
2025-05-28,90.33494277539342,86.66041666666666,0.004583333333333333,0.08666666666666667,51.16208333333333,0.4116666666666666,30.804166666666664,117.13666666666667,0.0,32.8,60.0,995.9,12.9
2025-05-29,103.11451005025125,87.06625000000001,0.005416666666666667,0.08833333333333333,58.69916666666666,0.45249999999999996,36.35875,141.59583333333333,0.0,32.2,64.0,995.9,18.0
2025-05-30,101.00923366834172,88.62083333333334,0.004166666666666667,0.06583333333333334,65.62833333333333,0.44208333333333333,35.503750000000004,135.80541666666667,0.0,31.4,71.0,998.3,17.7
2025-05-31,95.2550965665236,84.74666666666667,0.00375,0.06416666666666666,59.02333333333333,0.41250000000000003,33.143750000000004,127.68666666666667,0.0,31.9,66.0,997.8,15.2
2025-06-01,105.94103852596315,83.08666666666666,0.004583333333333333,0.07166666666666667,56.05625,0.4791666666666667,37.50666666666667,131.80291666666668,0.0,30.6,75.0,997.7,15.6
2025-06-02,116.39662897822447,87.75333333333333,0.00375,0.07208333333333333,60.46375,0.47125,41.75291666666667,169.3125,0.0,29.8,80.0,999.6,15.0
2025-06-03,145.96100589225588,93.49041666666666,0.00375,0.07041666666666667,71.99041666666666,0.4675,51.50958333333333,245.8395833333333,0.0,30.2,72.0,1002.7,15.2
2025-06-04,90.23670875420876,79.92458333333333,0.00375,0.06291666666666666,57.82041666666667,0.4170833333333333,28.254583333333333,134.27416666666667,0.0,30.3,69.0,1006.6,12.7
2025-06-05,54.95802932761087,75.74249999999999,0.004166666666666667,0.051666666666666666,50.86833333333333,0.26,13.982083333333334,62.6875,0.0,30.3,68.0,1007.8,14.9
2025-06-06,59.32319444444444,79.63041666666668,0.0008333333333333334,0.04416666666666667,53.26416666666666,0.1875,13.768749999999999,71.81625,0.0,30.0,71.0,1007.1,17.1
2025-06-07,60.52942760942761,79.55666666666666,0.00375,0.043333333333333335,51.468333333333334,0.20166666666666666,14.474583333333333,74.25333333333333,0.0,30.1,70.0,1006.6,16.6
2025-06-08,49.40509259259259,79.92833333333333,0.00125,0.043750000000000004,53.357499999999995,0.20083333333333334,9.385833333333332,44.53541666666666,0.0,30.0,69.0,1005.4,17.0
2025-06-09,36.48225308641975,72.79458333333334,0.004583333333333333,0.04583333333333334,39.40083333333333,0.1925,4.289166666666667,17.5525,0.0,30.4,68.0,1003.4,17.7
2025-06-10,39.93557098765432,77.45833333333333,0.004583333333333333,0.046250000000000006,43.13041666666667,0.2175,8.751666666666667,34.23458333333333,0.002916666666666667,30.3,73.0,1002.6,16.5
2025-06-11,41.923611111111114,77.50416666666666,0.004166666666666667,0.049166666666666664,44.482499999999995,0.27375,10.061666666666667,39.04208333333333,0.0,30.3,77.0,1000.9,15.1
2025-06-12,39.68402777777778,74.05916666666667,0.004166666666666667,0.06,38.64666666666667,0.3541666666666667,9.524166666666668,40.305,0.0016666666666666668,30.8,80.0,999.1,13.2
2025-06-13,57.64374105865522,75.44208333333333,0.004583333333333333,0.07916666666666668,41.84875,0.4658333333333333,15.259166666666665,67.85958333333333,0.0,30.3,82.0,997.3,10.2
2025-06-14,72.15579124579125,77.14375,0.005416666666666667,0.09749999999999999,46.36416666666667,0.5083333333333333,21.960416666666664,97.74333333333334,0.0,30.5,79.0,996.4,8.5
2025-06-15,78.38900214592275,78.22166666666666,0.005,0.09500000000000001,49.06708333333333,0.4979166666666666,25.12375,107.50999999999999,0.0,31.9,75.0,996.3,8.0
2025-06-16,96.60712121212123,82.585,0.0025,0.07708333333333334,54.39083333333334,0.29583333333333334,32.43416666666666,147.145,0.0,31.8,73.0,997.5,12.5
2025-06-17,500.0,82.57208333333334,0.0025,0.07041666666666667,49.64875,0.39375,35.48208333333333,150.35999999999999,0.0,30.5,77.0,998.2,18.2
2025-06-18,79.5219957081545,80.03541666666666,0.0033333333333333335,0.07083333333333333,51.29791666666667,0.4375,25.662499999999998,110.36666666666667,0.0,30.3,76.0,997.0,21.1
2025-06-19,70.40459585121603,78.04375,0.00375,0.0725,50.19416666666667,0.4633333333333333,21.327083333333334,92.46333333333332,0.0,30.0,83.0,998.3,18.3
2025-06-20,82.95252145922747,80.28041666666667,0.00375,0.07083333333333333,53.020833333333336,0.48875,27.29375,118.10541666666667,0.0,30.1,83.0,999.3,16.9
2025-06-21,86.45859427609427,77.97375,0.0025,0.07958333333333334,52.846666666666664,0.5033333333333333,27.0975,126.64083333333333,0.0,29.9,80.0,997.7,13.9
2025-06-22,95.763851010101,79.08791666666666,0.0,0.08791666666666666,53.37708333333333,0.4841666666666667,31.212083333333336,145.44125,0.0,30.2,80.0,996.3,13.4
2025-06-23,96.35696548821548,79.49625,0.00375,0.09125,51.82041666666667,0.5191666666666667,33.20166666666667,146.63958333333332,0.0,30.3,79.0,995.5,11.3
2025-06-24,97.19073676680972,82.19,0.004166666666666667,0.08625000000000001,54.31375,0.5283333333333333,34.064166666666665,142.89208333333332,0.0,30.0,79.0,996.5,9.2
2025-06-25,112.10912897822445,92.06833333333333,0.00125,0.08875,65.96291666666666,0.5529166666666666,40.01166666666666,169.565,0.0,31.0,77.0,997.9,7.4
2025-06-26,126.30594276094276,88.02749999999999,0.00125,0.09625,59.059583333333336,0.375,44.57708333333333,206.12833333333333,0.0,29.4,83.0,997.4,8.8
2025-06-27,97.15305793991416,88.34666666666668,0.0016666666666666668,0.17416666666666666,55.93333333333334,0.35791666666666666,34.04625,123.52875,0.3425,27.9,87.0,997.2,12.3
2025-06-28,62.39352725366878,80.84666666666666,0.0,0.09333333333333334,57.79708333333334,0.15375,10.239583333333334,13.997083333333334,0.043750000000000004,29.1,85.0,996.4,11.1
2025-06-29,77.90890985324948,89.88041666666668,0.00375,0.08083333333333333,62.83166666666667,0.18500000000000003,11.587916666666667,18.99125,0.0,29.9,81.0,997.3,17.0
2025-06-30,72.53999579124579,69.80333333333333,0.0033333333333333335,0.09791666666666667,41.76916666666667,0.49541666666666667,21.87375,98.51958333333333,0.0,29.8,81.0,998.2,14.2
2025-07-01,65.54429713804714,71.76625,0.00375,0.08875,44.66,0.3979166666666667,18.702916666666667,84.38541666666667,0.0,29.8,81.0,997.8,13.1
2025-07-02,62.11350143061517,72.19500000000001,0.00375,0.085,43.685833333333335,0.40458333333333335,17.384583333333335,73.75291666666666,0.0,30.1,80.0,998.1,10.0
2025-07-03,65.09538626609442,72.00166666666667,0.0008333333333333334,0.09791666666666667,42.826249999999995,0.3416666666666666,18.8025,75.3725,0.004166666666666667,30.4,78.0,998.7,10.2
2025-07-04,85.29824749642347,75.06375,0.0004166666666666667,0.09749999999999999,46.945,0.31875000000000003,28.409166666666668,100.67583333333333,0.05666666666666667,31.0,75.0,997.8,12.4
2025-07-05,98.29130901287553,77.92375,0.0016666666666666668,0.10166666666666667,55.51625000000001,0.4383333333333333,34.5875,136.84791666666666,0.0,30.5,76.0,997.0,13.4
2025-07-06,107.59025252525252,71.57958333333333,0.002916666666666667,0.09916666666666667,50.750416666666666,0.6066666666666666,34.405833333333334,168.315,0.0,30.4,76.0,997.4,8.7
2025-07-07,106.44712542087542,76.55708333333334,0.0020833333333333333,0.09999999999999999,55.225,0.52,36.29625,166.00541666666666,0.0,30.8,74.0,998.8,10.1
2025-07-08,93.64279327610873,75.29208333333334,0.004166666666666667,0.09500000000000001,50.14125000000001,0.5325,32.37708333333334,133.60416666666666,0.0,30.5,78.0,998.8,10.8
2025-07-09,103.42277777777778,75.10083333333334,0.004583333333333333,0.08833333333333333,46.568333333333335,0.5291666666666667,31.76375,159.895,0.0,30.2,76.0,999.8,10.3
2025-07-10,81.4868265993266,75.50458333333334,0.004166666666666667,0.08291666666666667,45.32125,0.4995833333333333,24.83125,116.59583333333335,0.0,30.3,76.0,1001.4,11.6
2025-07-11,60.20414878397711,75.18708333333333,0.00375,0.07833333333333334,42.627916666666664,0.3441666666666667,16.476666666666667,72.53958333333334,0.0,30.1,74.0,1002.4,13.2
2025-07-12,58.870493562231765,75.9525,0.00375,0.07333333333333333,41.153749999999995,0.29875,15.842500000000001,63.581250000000004,0.0,29.8,76.0,1001.4,15.3
2025-07-13,64.42154864091559,80.83875,0.00375,0.07166666666666667,42.89625,0.3045833333333334,18.482083333333332,75.51833333333333,0.0,29.9,78.0,999.6,15.4
2025-07-14,78.01046137339056,77.87125,0.004166666666666667,0.07791666666666668,43.62416666666667,0.44208333333333333,24.943749999999998,107.03916666666667,0.0,29.9,73.0,999.7,12.1
2025-07-15,78.05022727272727,79.32041666666667,0.00375,0.08708333333333333,43.58916666666667,0.4495833333333333,24.83,109.65249999999999,0.0,29.9,73.0,1000.2,11.7
2025-07-16,82.69223484848484,75.76,0.004583333333333333,0.07833333333333332,40.57333333333333,0.42250000000000004,27.144583333333333,119.03125,0.0,29.7,75.0,1001.5,12.1
2025-07-17,77.99537037037037,77.53083333333333,0.00375,0.07458333333333333,41.677083333333336,0.38875,24.58875,109.54166666666667,0.0,30.4,70.0,1001.4,11.7
2025-07-18,68.72482117310443,78.92083333333333,0.0033333333333333335,0.07375,41.433749999999996,0.27625,20.528333333333332,84.365,0.0,30.1,74.0,998.2,15.7
2025-07-19,64.61081902718169,81.65124999999999,0.0033333333333333335,0.08375,41.739583333333336,0.3429166666666667,18.572083333333335,70.09625,0.0,29.7,77.0,997.5,12.5
2025-07-20,70.73982323232323,77.35416666666667,0.0033333333333333335,0.09125,43.81166666666667,0.38666666666666666,21.415000000000003,94.8825,0.0,30.1,76.0,999.5,11.4
2025-07-21,68.2174713876967,73.45458333333333,0.002916666666666667,0.06875,48.51583333333334,0.3120833333333333,20.28708333333333,79.755,0.0,30.1,75.0,999.7,15.1
2025-07-22,56.07437410586552,74.58291666666666,0.0033333333333333335,0.0625,46.584583333333335,0.27208333333333334,14.512916666666667,53.471666666666664,0.0,29.3,78.0,996.7,17.9
2025-07-23,64.06140915593704,78.35208333333334,0.00375,0.06999999999999999,48.31375,0.38958333333333334,18.31083333333333,75.31291666666667,0.0,29.7,77.0,996.1,13.6
2025-07-24,72.93871602288985,77.86541666666666,0.004166666666666667,0.07083333333333333,46.66708333333333,0.39458333333333334,22.532083333333333,91.83541666666667,0.0,29.7,77.0,996.9,13.4
2025-07-25,81.89138054363377,75.53208333333333,0.00375,0.075,49.38916666666666,0.42791666666666667,26.78916666666667,102.74708333333332,0.0,29.7,75.0,997.5,15.1
2025-07-26,90.75466738197426,72.17458333333333,0.0033333333333333335,0.0725,51.098749999999995,0.49875,31.00375,127.13,0.0,29.4,76.0,998.0,15.8
2025-07-27,103.36812710437711,70.91333333333334,0.0020833333333333333,0.08625,49.3725,0.5733333333333334,31.482083333333335,159.78458333333333,0.0,29.3,75.0,998.6,17.6
2025-07-28,96.9360563973064,69.67416666666666,0.0016666666666666668,0.09416666666666668,45.42875,0.6241666666666666,29.08125,147.80958333333334,0.0,29.2,77.0,998.3,19.7
2025-07-29,95.27075757575757,70.88458333333334,0.0033333333333333335,0.08041666666666668,46.662083333333335,0.64875,29.394166666666667,144.445,0.0,28.8,80.0,997.4,16.2
2025-07-30,103.44319444444444,70.165,0.00375,0.09166666666666667,47.78791666666667,0.6995833333333333,35.2675,159.93625,0.0,28.7,80.0,999.3,12.2
2025-07-31,93.17609006734007,72.91291666666667,0.0033333333333333335,0.09375,45.92458333333334,0.5754166666666667,30.226666666666663,140.21291666666667,0.0,28.4,80.0,1001.3,14.6
2025-08-01,72.26575464949929,76.125,0.00375,0.07833333333333334,45.10874999999999,0.43416666666666665,22.212083333333336,91.45125,0.0,28.1,81.0,1001.8,15.7
2025-08-02,63.07737839771102,72.93708333333333,0.00375,0.06583333333333334,45.88333333333333,0.33791666666666664,17.842916666666667,66.18291666666666,0.0,28.3,80.0,1003.0,14.0
2025-08-03,59.773909155937055,75.14833333333333,0.00375,0.06833333333333334,46.178333333333335,0.29,16.272083333333335,62.834583333333335,0.0,28.3,79.0,1003.9,15.9
2025-08-04,48.79340277777778,75.12041666666666,0.002916666666666667,0.05958333333333334,46.37833333333333,0.2775,11.710416666666667,44.59958333333333,0.0,28.0,80.0,1003.4,16.9
2025-08-05,48.44270833333333,78.63958333333333,0.0020833333333333333,0.07166666666666667,43.46,0.3125,11.626249999999999,47.16583333333333,0.0,28.0,80.0,1003.9,15.3
2025-08-06,47.244791666666664,85.99833333333333,0.00375,0.061250000000000006,42.16416666666667,0.27375,11.33875,43.60166666666667,0.0,28.1,80.0,1004.2,15.2
2025-08-07,51.718526466380546,90.30041666666666,0.004166666666666667,0.05791666666666667,42.61083333333333,0.25958333333333333,12.441666666666668,50.255833333333335,0.0,28.3,76.0,1005.0,16.8
2025-08-08,45.06770833333333,82.54333333333334,0.004166666666666667,0.05333333333333334,40.115833333333335,0.255,10.816249999999998,44.39291666666667,0.0,28.1,79.0,1006.0,15.5
2025-08-09,44.265625,75.18333333333334,0.0020833333333333333,0.05791666666666667,39.24708333333333,0.2754166666666667,10.62375,46.83625,0.0,28.0,79.0,1005.0,15.5
2025-08-10,42.53125,72.58666666666666,0.004166666666666667,0.05958333333333334,37.494166666666665,0.27999999999999997,10.2075,40.85625,0.0,27.8,79.0,1004.1,17.9
2025-08-11,42.38888888888889,76.6725,0.00375,0.06416666666666666,37.78916666666667,0.3383333333333333,10.173333333333334,41.92791666666667,0.0,27.9,78.0,1001.9,17.3
2025-08-12,54.88267167381974,74.3475,0.004166666666666667,0.08458333333333334,37.27916666666667,0.44083333333333335,13.94625,62.44166666666666,0.0,28.1,81.0,1000.3,11.2
2025-08-13,71.68579545454546,75.0775,0.00375,0.10166666666666667,40.11833333333333,0.4895833333333333,20.485416666666666,96.79375,0.0,28.6,82.0,1001.4,6.9
2025-08-14,66.73506313131314,78.91458333333334,0.002916666666666667,0.11,42.0825,0.32625,19.53708333333333,86.79125,0.0,29.4,77.0,1001.3,6.4
2025-08-15,59.57675250357654,80.36708333333333,0.004166666666666667,0.0825,40.339166666666664,0.16666666666666666,16.178333333333335,57.60541666666666,0.0,29.5,78.0,1000.1,8.6
2025-08-16,54.36480686695279,83.38166666666667,0.0033333333333333335,0.07125,39.11666666666667,0.09708333333333334,13.700000000000001,42.32083333333333,0.0,30.1,76.0,999.6,8.5
2025-08-17,51.89640557939914,86.17166666666667,0.00375,0.06583333333333334,36.810833333333335,0.0725,12.52625,35.97958333333333,0.0,30.4,78.0,1000.6,7.2
2025-08-18,49.25,84.70333333333333,0.0033333333333333335,0.08208333333333333,31.750416666666666,0.13416666666666668,11.82,26.711249999999996,0.0,28.5,87.0,1000.4,7.9
2025-08-19,43.63715277777778,79.84708333333333,0.0025,0.10541666666666666,37.9425,0.21041666666666667,10.472916666666666,18.644583333333333,0.0,28.6,87.0,999.3,5.4
2025-08-20,39.65451388888889,102.07208333333334,0.0025,0.33916666666666667,41.06791666666667,0.6320833333333333,9.517083333333334,15.935833333333333,0.0,28.1,90.0,1001.7,5.8
2025-08-21,38.42785493827161,109.34125,0.005416666666666667,0.21375,41.50208333333333,0.3445833333333333,6.090833333333333,9.160416666666666,0.0,28.1,87.0,1001.2,13.7
2025-08-22,42.420524691358025,120.13791666666667,0.0025,0.11666666666666665,45.814166666666665,0.2579166666666667,8.651666666666666,18.805833333333336,0.0,28.2,85.0,1000.1,17.2
2025-08-23,59.007188841201724,96.765,0.004166666666666667,0.09375,39.927083333333336,0.4116666666666667,15.9075,55.57125,0.0,28.1,87.0,1001.2,15.5
2025-08-24,65.23474747474748,90.27541666666667,0.004166666666666667,0.09916666666666667,39.19875,0.5183333333333334,18.763749999999998,83.76,0.0,28.1,87.0,1001.7,11.5
2025-08-25,69.53255892255892,80.09,0.005416666666666667,0.10583333333333333,36.66708333333333,0.5058333333333334,19.826666666666664,92.44333333333333,0.0,28.0,86.0,1002.9,9.8
2025-08-26,65.0620886981402,87.53041666666667,0.004166666666666667,0.10708333333333332,37.30041666666667,0.3758333333333333,18.786666666666665,74.50458333333333,0.0,28.0,85.0,1003.0,10.6
2025-08-27,62.20025035765379,107.67666666666666,0.00375,0.09291666666666666,40.901666666666664,0.29333333333333333,17.425833333333333,66.93375,0.0,28.0,83.0,1002.3,11.0
2025-08-28,56.243490701001434,107.89666666666666,0.00375,0.07541666666666667,42.98166666666666,0.22,14.593333333333334,53.32458333333333,0.0,27.8,85.0,1002.2,10.2
2025-08-29,60.4048104434907,118.81458333333335,0.0033333333333333335,0.07833333333333334,47.09375,0.22624999999999998,16.572083333333335,57.64041666666666,0.0,28.3,83.0,1003.8,9.5
2025-08-30,75.69978540772533,114.16791666666667,0.00375,0.07958333333333334,45.01833333333334,0.23083333333333333,23.845,96.99041666666666,0.0,28.3,79.0,1002.7,14.4
2025-08-31,62.33782188841202,92.44666666666666,0.00375,0.08375,40.14083333333333,0.33749999999999997,17.49125,69.22958333333334,0.0,28.1,78.0,1000.6,16.2
2025-09-01,63.89141630901288,94.15291666666667,0.00375,0.08,46.54458333333333,0.5529166666666666,18.23,73.96458333333334,0.0,28.1,77.0,1001.8,12.3
2025-09-02,62.40354077253218,84.765,0.00375,0.08,44.53041666666667,0.5666666666666667,17.522499999999997,74.17083333333333,0.0,28.5,73.0,1003.6,10.8
2025-09-03,61.660479256080116,86.375,0.00375,0.07083333333333333,45.15,0.38125000000000003,17.169166666666666,68.86125,0.0,28.2,77.0,1004.6,11.2
2025-09-04,59.319134477825465,90.59458333333333,0.00375,0.060000000000000005,47.3525,0.33208333333333334,16.055833333333332,62.99375,0.0,28.8,78.0,1004.4,13.0
2025-09-05,57.810228898426324,91.915,0.0033333333333333335,0.06041666666666667,48.13041666666667,0.4075,15.338333333333333,61.217083333333335,0.0,28.6,79.0,1003.7,13.7
2025-09-06,500.0,93.00541666666668,0.00375,0.06583333333333334,46.93291666666667,0.4691666666666667,14.856666666666667,54.100833333333334,0.0,28.4,77.0,1002.4,14.1
2025-09-07,64.03249284692419,90.36333333333333,0.002916666666666667,0.07708333333333334,47.721666666666664,0.5854166666666667,18.297083333333333,77.71791666666667,0.0,27.1,87.0,1002.1,12.5
2025-09-08,66.14163090128756,79.26166666666667,0.0016666666666666668,0.10583333333333333,46.93333333333334,0.5475,19.3,71.53708333333334,0.0,26.0,92.0,1003.7,14.6
2025-09-09,55.25507868383405,81.21083333333333,0.0016666666666666668,0.09958333333333334,47.3525,0.41083333333333333,14.123333333333333,41.443333333333335,0.0,26.4,88.0,1006.8,14.0
2025-09-10,40.717013888888886,81.08666666666666,0.0020833333333333333,0.09416666666666668,42.13791666666667,0.2941666666666667,9.772083333333333,18.20625,0.0,26.5,88.0,1006.9,10.2
2025-09-11,33.76311728395061,79.32958333333333,0.004166666666666667,0.07458333333333333,36.464166666666664,0.25666666666666665,7.71625,17.085833333333333,0.0,27.2,84.0,1007.8,10.7
2025-09-12,32.292052469135804,76.71666666666667,0.004166666666666667,0.06791666666666667,34.875416666666666,0.19541666666666668,6.1875,11.615416666666667,0.0,27.5,81.0,1008.2,11.1
2025-09-13,32.20910493827161,76.47583333333334,0.004166666666666667,0.058750000000000004,34.785833333333336,0.13833333333333334,5.2,9.310833333333333,0.0,27.6,81.0,1007.7,14.7
2025-09-14,31.086805555555554,75.80083333333333,0.004583333333333333,0.0575,33.57375,0.21,3.668333333333333,8.31875,0.0,27.5,82.0,1005.6,17.5
2025-09-15,33.604552469135804,76.04916666666666,0.0033333333333333335,0.05833333333333334,36.29291666666666,0.31958333333333333,4.51625,12.964166666666666,0.0,27.7,84.0,1004.7,14.1
2025-09-16,37.333333333333336,79.62333333333333,0.00375,0.06958333333333333,40.32,0.44249999999999995,7.508333333333333,29.022916666666664,0.0,27.6,85.0,1005.6,9.6
2025-09-17,40.84066358024691,84.10125000000001,0.00375,0.0825,44.10791666666666,0.41,8.983333333333333,38.013333333333335,0.0,27.4,86.0,1005.8,9.6
2025-09-18,37.51581790123456,83.93458333333334,0.004166666666666667,0.06791666666666667,40.51708333333333,0.30624999999999997,6.805416666666667,27.666666666666668,0.0,27.3,82.0,1007.1,10.4
