timestamp,aqi_index,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,pressure,wind_speed,wind_deg,clouds,uvi
2025-05-28 06:00:00+00:00,4.0,90.2,0.01,0.06,56.4,0.41,31.23,116.08,0.0,,,,,,,
2025-05-28 07:00:00+00:00,4.0,89.99,0.01,0.06,55.33,0.4,31.77,115.72,0.0,,,,,,,
2025-05-28 08:00:00+00:00,4.0,89.69,0.01,0.05,54.31,0.38,32.2,115.1,0.0,,,,,,,
2025-05-28 09:00:00+00:00,4.0,89.57,0.01,0.05,53.73,0.38,32.62,114.54,0.0,,,,,,,
2025-05-28 10:00:00+00:00,4.0,90.1,0.01,0.05,53.84,0.38,33.1,114.43,0.0,,,,,,,
2025-05-28 11:00:00+00:00,4.0,90.43,0.01,0.05,54.09,0.38,33.41,114.06,0.0,,,,,,,
2025-05-28 12:00:00+00:00,4.0,90.56,0.01,0.06,54.14,0.39,33.48,113.88,0.0,,,,,,,
2025-05-28 13:00:00+00:00,4.0,90.53,0.01,0.08,53.76,0.4,33.33,114.54,0.0,,,,,,,
2025-05-28 14:00:00+00:00,4.0,89.45,0.0,0.1,52.48,0.4,32.84,115.24,0.0,,,,,,,
2025-05-28 15:00:00+00:00,4.0,87.87,0.0,0.11,50.68,0.41,32.06,116.0,0.0,,,,,,,
2025-05-28 16:00:00+00:00,4.0,86.1,0.0,0.11,49.21,0.41,31.27,117.21,0.0,,,,,,,
2025-05-28 17:00:00+00:00,4.0,84.4,0.0,0.11,48.25,0.42,30.65,118.77,0.0,,,,,,,
2025-05-28 18:00:00+00:00,4.0,82.93,0.0,0.11,47.51,0.43,30.14,119.78,0.0,,,,,,,
2025-05-28 19:00:00+00:00,4.0,81.77,0.0,0.11,46.72,0.44,29.68,120.59,0.0,32.8,60.0,995.9,12.9,,,
2025-05-28 20:00:00+00:00,4.0,80.94,0.0,0.11,46.44,0.44,29.48,122.36,0.0,,,,,,,
2025-05-28 21:00:00+00:00,4.0,80.5,0.0,0.11,46.56,0.43,29.48,124.79,0.0,,,,,,,
2025-05-28 22:00:00+00:00,4.0,80.47,0.0,0.11,47.02,0.43,29.65,127.19,0.0,,,,,,,
2025-05-28 23:00:00+00:00,4.0,80.72,0.0,0.11,47.66,0.44,30.0,129.66,0.0,,,,,,,
2025-05-29 00:00:00+00:00,4.0,80.95,0.0,0.11,48.24,0.46,30.49,132.42,0.0,,,,,,,
2025-05-29 01:00:00+00:00,4.0,81.37,0.0,0.11,49.07,0.47,31.16,135.71,0.0,,,,,,,
2025-05-29 02:00:00+00:00,4.0,81.98,0.0,0.12,50.13,0.48,31.86,137.87,0.0,,,,,,,
2025-05-29 03:00:00+00:00,4.0,82.79,0.01,0.13,51.82,0.48,32.57,139.8,0.0,,,,,,,
2025-05-29 04:00:00+00:00,4.0,83.65,0.02,0.1,53.72,0.47,33.19,140.4,0.0,,,,,,,
2025-05-29 05:00:00+00:00,4.0,84.38,0.02,0.09,55.09,0.45,33.86,139.12,0.0,,,,,,,
2025-05-29 06:00:00+00:00,4.0,85.2,0.01,0.07,56.34,0.44,34.63,136.59,0.0,,,,,,,
2025-05-29 07:00:00+00:00,4.0,86.41,0.01,0.07,57.67,0.42,35.53,134.06,0.0,,,,,,,
2025-05-29 08:00:00+00:00,4.0,87.6,0.01,0.06,58.95,0.41,36.39,132.06,0.0,,,,,,,
2025-05-29 09:00:00+00:00,4.0,88.75,0.01,0.06,60.18,0.39,37.18,131.07,0.0,,,,,,,
2025-05-29 10:00:00+00:00,4.0,90.32,0.01,0.06,61.81,0.39,38.08,131.33,0.0,,,,,,,
2025-05-29 11:00:00+00:00,4.0,91.23,0.01,0.06,63.29,0.39,38.72,131.65,0.0,,,,,,,
2025-05-29 12:00:00+00:00,4.0,91.45,0.01,0.06,64.22,0.41,39.09,133.5,0.0,,,,,,,
2025-05-29 13:00:00+00:00,4.0,91.66,0.01,0.08,65.57,0.43,39.5,139.34,0.0,,,,,,,
2025-05-29 14:00:00+00:00,4.0,91.64,0.0,0.1,65.28,0.46,39.75,142.5,0.0,,,,,,,
2025-05-29 15:00:00+00:00,4.0,91.52,0.0,0.11,63.72,0.49,39.56,143.1,0.0,,,,,,,
2025-05-29 16:00:00+00:00,4.0,90.8,0.0,0.11,62.18,0.49,38.64,142.66,0.0,,,,,,,
2025-05-29 17:00:00+00:00,4.0,90.05,0.0,0.1,61.1,0.49,37.77,142.94,0.0,,,,,,,
2025-05-29 18:00:00+00:00,4.0,88.67,0.0,0.1,59.61,0.49,37.32,145.13,0.0,,,,,,,
2025-05-29 19:00:00+00:00,4.0,87.49,0.0,0.09,59.77,0.47,37.05,150.06,0.0,32.2,64.0,995.9,18.0,,,
2025-05-29 20:00:00+00:00,4.0,86.76,0.0,0.09,60.64,0.46,37.34,155.86,0.0,,,,,,,
2025-05-29 21:00:00+00:00,4.0,85.74,0.0,0.08,60.36,0.47,37.66,160.01,0.0,,,,,,,
2025-05-29 22:00:00+00:00,4.0,84.83,0.0,0.08,59.92,0.47,37.68,161.63,0.0,,,,,,,
2025-05-29 23:00:00+00:00,4.0,84.35,0.0,0.08,60.1,0.48,37.59,159.49,0.0,,,,,,,
2025-05-30 00:00:00+00:00,4.0,84.32,0.0,0.08,61.35,0.49,37.47,156.54,0.0,,,,,,,
2025-05-30 01:00:00+00:00,4.0,84.84,0.0,0.08,64.06,0.48,37.24,153.13,0.0,,,,,,,
2025-05-30 02:00:00+00:00,4.0,85.77,0.0,0.09,67.04,0.48,36.77,148.61,0.0,,,,,,,
2025-05-30 03:00:00+00:00,4.0,86.79,0.01,0.08,70.13,0.48,36.13,143.86,0.0,,,,,,,
2025-05-30 04:00:00+00:00,4.0,87.74,0.01,0.07,73.01,0.47,35.5,139.91,0.0,,,,,,,
2025-05-30 05:00:00+00:00,4.0,88.77,0.01,0.05,74.78,0.46,35.26,137.17,0.0,,,,,,,
2025-05-30 06:00:00+00:00,4.0,89.5,0.01,0.04,74.69,0.45,35.2,134.68,0.0,,,,,,,
2025-05-30 07:00:00+00:00,4.0,89.81,0.01,0.04,72.76,0.44,35.15,132.65,0.0,,,,,,,
2025-05-30 08:00:00+00:00,4.0,90.03,0.01,0.04,69.9,0.42,35.03,130.86,0.0,,,,,,,
2025-05-30 09:00:00+00:00,4.0,90.16,0.01,0.04,67.49,0.41,34.95,129.47,0.0,,,,,,,
2025-05-30 10:00:00+00:00,4.0,90.79,0.01,0.04,66.31,0.4,34.96,128.51,0.0,,,,,,,
2025-05-30 11:00:00+00:00,4.0,91.21,0.01,0.04,65.58,0.4,35.03,127.52,0.0,,,,,,,
2025-05-30 12:00:00+00:00,4.0,91.52,0.01,0.05,64.94,0.4,35.2,127.45,0.0,,,,,,,
2025-05-30 13:00:00+00:00,4.0,91.29,0.0,0.06,63.71,0.41,35.46,128.27,0.0,,,,,,,
2025-05-30 14:00:00+00:00,4.0,90.41,0.0,0.07,61.77,0.42,35.62,129.28,0.0,,,,,,,
2025-05-30 15:00:00+00:00,4.0,89.42,0.0,0.08,60.21,0.42,35.81,130.69,0.0,,,,,,,
2025-05-30 16:00:00+00:00,4.0,88.76,0.0,0.08,60.32,0.42,35.97,132.41,0.0,,,,,,,
2025-05-30 17:00:00+00:00,4.0,88.81,0.0,0.08,61.8,0.43,36.09,134.41,0.0,,,,,,,
2025-05-30 18:00:00+00:00,4.0,88.88,0.0,0.08,62.78,0.43,36.06,135.6,0.0,,,,,,,
2025-05-30 19:00:00+00:00,4.0,88.29,0.0,0.08,62.69,0.44,35.62,135.93,0.0,31.4,71.0,998.3,17.7,,,
2025-05-30 20:00:00+00:00,4.0,87.86,0.0,0.08,62.37,0.46,35.15,136.37,0.0,,,,,,,
2025-05-30 21:00:00+00:00,4.0,87.32,0.0,0.08,61.81,0.47,34.66,136.5,0.0,,,,,,,
2025-05-30 22:00:00+00:00,4.0,87.31,0.0,0.08,62.31,0.47,34.1,135.69,0.0,,,,,,,
2025-05-30 23:00:00+00:00,4.0,87.3,0.0,0.07,63.27,0.46,33.66,133.82,0.0,,,,,,,
2025-05-31 00:00:00+00:00,4.0,87.24,0.0,0.07,63.73,0.45,33.56,132.38,0.0,,,,,,,
2025-05-31 01:00:00+00:00,4.0,87.33,0.0,0.07,64.84,0.44,33.73,131.99,0.0,,,,,,,
2025-05-31 02:00:00+00:00,4.0,87.75,0.0,0.08,65.96,0.43,34.04,132.4,0.0,,,,,,,
2025-05-31 03:00:00+00:00,4.0,87.94,0.0,0.08,66.73,0.43,34.32,132.67,0.0,,,,,,,
2025-05-31 04:00:00+00:00,4.0,88.02,0.01,0.06,67.02,0.42,34.57,132.21,0.0,,,,,,,
2025-05-31 05:00:00+00:00,4.0,88.04,0.01,0.05,66.65,0.42,34.83,131.79,0.0,,,,,,,
2025-05-31 06:00:00+00:00,4.0,87.81,0.01,0.05,65.13,0.41,35.02,131.42,0.0,,,,,,,
2025-05-31 07:00:00+00:00,4.0,87.43,0.01,0.04,63.04,0.4,35.03,130.9,0.0,,,,,,,
2025-05-31 08:00:00+00:00,4.0,86.93,0.01,0.04,60.75,0.39,34.87,130.2,0.0,,,,,,,
2025-05-31 09:00:00+00:00,4.0,86.47,0.01,0.04,58.66,0.38,34.66,129.24,0.0,,,,,,,
2025-05-31 10:00:00+00:00,4.0,86.27,0.01,0.04,57.12,0.38,34.44,128.49,0.0,,,,,,,
2025-05-31 11:00:00+00:00,4.0,85.59,0.01,0.04,55.98,0.39,34.16,127.82,0.0,,,,,,,
2025-05-31 12:00:00+00:00,4.0,84.88,0.01,0.05,55.13,0.4,33.96,128.04,0.0,,,,,,,
2025-05-31 13:00:00+00:00,4.0,84.2,0.0,0.06,54.63,0.41,33.89,129.42,0.0,,,,,,,
2025-05-31 14:00:00+00:00,4.0,83.18,0.0,0.07,53.92,0.42,33.63,130.47,0.0,,,,,,,
2025-05-31 15:00:00+00:00,4.0,81.99,0.0,0.08,52.81,0.42,33.2,130.33,0.0,,,,,,,
2025-05-31 16:00:00+00:00,4.0,81.01,0.0,0.08,52.47,0.42,32.59,128.87,0.0,,,,,,,
2025-05-31 17:00:00+00:00,4.0,80.93,0.0,0.08,53.32,0.41,32.0,126.83,0.0,,,,,,,
2025-05-31 18:00:00+00:00,4.0,81.53,0.0,0.08,55.01,0.41,31.42,124.74,0.0,,,,,,,
2025-05-31 19:00:00+00:00,4.0,82.01,0.0,0.08,56.43,0.4,30.76,122.37,0.0,31.9,66.0,997.8,15.2,,,
2025-05-31 20:00:00+00:00,4.0,81.88,0.0,0.07,56.77,0.41,30.27,119.99,0.0,,,,,,,
2025-05-31 21:00:00+00:00,4.0,81.58,0.0,0.07,56.59,0.41,29.97,117.89,0.0,,,,,,,
2025-05-31 22:00:00+00:00,4.0,81.72,0.0,0.08,56.73,0.42,29.98,116.83,0.0,,,,,,,
2025-05-31 23:00:00+00:00,4.0,82.19,0.0,0.08,57.14,0.43,30.55,117.19,0.0,,,,,,,
2025-06-01 00:00:00+00:00,4.0,82.56,0.0,0.08,57.6,0.44,31.7,119.02,0.0,,,,,,,
2025-06-01 01:00:00+00:00,4.0,83.28,0.0,0.08,58.8,0.46,33.48,122.17,0.0,,,,,,,
2025-06-01 02:00:00+00:00,4.0,84.3,0.0,0.09,61.13,0.47,35.74,125.89,0.0,,,,,,,
2025-06-01 03:00:00+00:00,4.0,86.11,0.01,0.09,63.78,0.47,38.4,129.82,0.0,,,,,,,
2025-06-01 04:00:00+00:00,4.0,87.57,0.01,0.08,65.87,0.47,40.95,133.41,0.0,,,,,,,
2025-06-01 05:00:00+00:00,4.0,88.63,0.01,0.06,66.46,0.46,42.82,135.78,0.0,,,,,,,
2025-06-01 06:00:00+00:00,4.0,88.74,0.01,0.05,65.47,0.45,43.74,137.14,0.0,,,,,,,
2025-06-01 07:00:00+00:00,4.0,88.25,0.01,0.05,63.44,0.44,43.83,137.85,0.0,,,,,,,
2025-06-01 08:00:00+00:00,4.0,87.26,0.01,0.04,60.59,0.44,43.38,137.58,0.0,,,,,,,
2025-06-01 09:00:00+00:00,4.0,86.16,0.01,0.04,57.36,0.44,42.7,136.82,0.0,,,,,,,
2025-06-01 10:00:00+00:00,4.0,85.04,0.01,0.04,54.26,0.44,42.1,136.16,0.0,,,,,,,
2025-06-01 11:00:00+00:00,4.0,83.49,0.01,0.05,51.3,0.44,41.19,134.25,0.0,,,,,,,
2025-06-01 12:00:00+00:00,4.0,82.32,0.01,0.05,49.76,0.45,40.06,132.76,0.0,,,,,,,
2025-06-01 13:00:00+00:00,4.0,81.73,0.01,0.06,49.91,0.45,38.9,132.88,0.0,,,,,,,
2025-06-01 14:00:00+00:00,4.0,81.43,0.0,0.08,51.19,0.45,37.63,133.8,0.0,,,,,,,
2025-06-01 15:00:00+00:00,4.0,81.17,0.0,0.09,52.43,0.45,36.38,133.84,0.0,,,,,,,
2025-06-01 16:00:00+00:00,4.0,80.82,0.0,0.08,52.92,0.47,35.23,132.81,0.0,,,,,,,
2025-06-01 17:00:00+00:00,4.0,80.4,0.0,0.08,52.9,0.49,34.3,131.27,0.0,,,,,,,
2025-06-01 18:00:00+00:00,4.0,79.94,0.0,0.08,52.7,0.51,33.53,130.29,0.0,,,,,,,
2025-06-01 19:00:00+00:00,4.0,79.23,0.0,0.09,52.27,0.53,32.87,129.77,0.0,30.6,75.0,997.7,15.6,,,
2025-06-01 20:00:00+00:00,4.0,78.65,0.0,0.09,51.65,0.55,32.51,129.69,0.0,,,,,,,
2025-06-01 21:00:00+00:00,4.0,78.52,0.0,0.09,51.01,0.57,32.45,129.32,0.0,,,,,,,
2025-06-01 22:00:00+00:00,4.0,78.89,0.0,0.09,50.99,0.58,32.83,129.98,0.0,,,,,,,
2025-06-01 23:00:00+00:00,4.0,79.59,0.0,0.09,51.56,0.58,33.44,130.97,0.0,,,,,,,
2025-06-02 00:00:00+00:00,4.0,80.49,0.0,0.09,52.61,0.57,34.34,132.69,0.0,,,,,,,
2025-06-02 01:00:00+00:00,4.0,81.46,0.0,0.09,54.0,0.56,35.45,135.67,0.0,,,,,,,
2025-06-02 02:00:00+00:00,4.0,82.45,0.0,0.1,55.41,0.56,36.45,138.45,0.0,,,,,,,
2025-06-02 03:00:00+00:00,4.0,83.44,0.0,0.09,57.06,0.55,37.32,140.99,0.0,,,,,,,
2025-06-02 04:00:00+00:00,4.0,84.43,0.01,0.08,58.63,0.54,38.15,143.63,0.0,,,,,,,
2025-06-02 05:00:00+00:00,4.0,85.31,0.01,0.06,59.8,0.53,39.23,148.08,0.0,,,,,,,
2025-06-02 06:00:00+00:00,4.0,86.05,0.01,0.06,60.01,0.52,40.51,154.65,0.0,,,,,,,
2025-06-02 07:00:00+00:00,5.555580139160156,86.61,0.01,0.05,59.62,0.5,0.0,0.0,0.0,,,,,,,
2025-06-02 08:00:00+00:00,4.0,86.98,0.01,0.05,58.74,0.48,43.13,169.64,0.0,,,,,,,
2025-06-02 09:00:00+00:00,4.0,87.18,0.01,0.05,57.96,0.46,44.18,175.24,0.0,,,,,,,
2025-06-02 10:00:00+00:00,4.0,87.67,0.01,0.05,57.92,0.45,45.22,180.9,0.0,,,,,,,
2025-06-02 11:00:00+00:00,4.0,88.13,0.01,0.05,58.16,0.44,45.83,184.17,0.0,,,,,,,
2025-06-02 12:00:00+00:00,4.0,88.51,0.01,0.05,58.71,0.43,45.98,185.18,0.0,,,,,,,
2025-06-02 13:00:00+00:00,4.0,89.14,0.0,0.06,59.6,0.43,46.23,187.27,0.0,,,,,,,
2025-06-02 14:00:00+00:00,4.0,89.65,0.0,0.08,60.83,0.43,46.56,189.99,0.0,,,,,,,
2025-06-02 15:00:00+00:00,4.0,90.33,0.0,0.09,62.0,0.44,46.88,192.28,0.0,,,,,,,
2025-06-02 16:00:00+00:00,4.0,90.57,0.0,0.09,62.87,0.44,47.1,195.06,0.0,,,,,,,
2025-06-02 17:00:00+00:00,4.0,90.73,0.0,0.09,63.17,0.44,47.26,197.24,0.0,,,,,,,
2025-06-02 18:00:00+00:00,4.0,90.61,0.0,0.08,63.3,0.44,47.27,197.84,0.0,,,,,,,
2025-06-02 19:00:00+00:00,4.0,90.54,0.0,0.08,63.71,0.43,47.1,198.63,0.0,29.8,80.0,999.6,15.0,,,
2025-06-02 20:00:00+00:00,4.0,90.68,0.0,0.08,64.5,0.43,46.83,198.44,0.0,,,,,,,
2025-06-02 21:00:00+00:00,4.0,91.03,0.0,0.07,65.73,0.42,46.63,199.88,0.0,,,,,,,
2025-06-02 22:00:00+00:00,5.0,91.73,0.0,0.07,67.49,0.41,46.93,205.47,0.0,,,,,,,
2025-06-02 23:00:00+00:00,5.0,92.36,0.0,0.07,69.3,0.41,47.49,212.11,0.0,,,,,,,
2025-06-03 00:00:00+00:00,5.0,92.93,0.0,0.07,70.95,0.42,48.11,219.44,0.0,,,,,,,
2025-06-03 01:00:00+00:00,5.0,93.39,0.0,0.07,72.62,0.43,48.85,227.24,0.0,,,,,,,
2025-06-03 02:00:00+00:00,5.0,94.18,0.0,0.08,74.26,0.44,49.7,234.16,0.0,,,,,,,
2025-06-03 03:00:00+00:00,5.0,94.95,0.0,0.08,75.7,0.45,50.52,238.85,0.0,,,,,,,
2025-06-03 04:00:00+00:00,5.0,95.51,0.01,0.07,76.77,0.46,51.11,240.26,0.0,,,,,,,
2025-06-03 05:00:00+00:00,5.0,96.34,0.01,0.06,77.49,0.46,51.63,239.43,0.0,,,,,,,
2025-06-03 06:00:00+00:00,5.0,97.01,0.01,0.05,77.24,0.46,51.71,234.44,0.0,,,,,,,
2025-06-03 07:00:00+00:00,5.0,97.05,0.01,0.05,76.66,0.45,51.02,224.64,0.0,,,,,,,
2025-06-03 08:00:00+00:00,5.0,96.26,0.01,0.05,75.38,0.44,49.56,211.8,0.0,,,,,,,
2025-06-03 09:00:00+00:00,5.0,95.11,0.01,0.05,73.92,0.43,48.07,201.28,0.0,,,,,,,
2025-06-03 10:00:00+00:00,4.0,94.43,0.01,0.05,72.83,0.43,47.35,195.78,0.0,,,,,,,
2025-06-03 11:00:00+00:00,4.0,93.86,0.01,0.05,72.03,0.43,47.42,196.51,0.0,,,,,,,
2025-06-03 12:00:00+00:00,5.0,93.7,0.01,0.05,71.5,0.44,48.73,205.71,0.0,,,,,,,
2025-06-03 13:00:00+00:00,5.0,94.39,0.0,0.07,71.67,0.46,51.46,224.37,0.0,,,,,,,
2025-06-03 14:00:00+00:00,5.0,95.18,0.0,0.08,72.02,0.47,55.04,250.65,0.0,,,,,,,
2025-06-03 15:00:00+00:00,5.0,95.94,0.0,0.09,72.25,0.48,58.69,279.94,0.0,,,,,,,
2025-06-03 16:00:00+00:00,5.0,95.83,0.0,0.09,71.7,0.49,61.02,304.83,0.0,,,,,,,
2025-06-03 17:00:00+00:00,5.0,95.07,0.0,0.09,70.78,0.49,61.49,319.93,0.0,,,,,,,
2025-06-03 18:00:00+00:00,5.0,93.62,0.0,0.09,69.63,0.5,60.02,322.47,0.0,,,,,,,
2025-06-03 19:00:00+00:00,5.0,91.96,0.0,0.08,68.72,0.51,57.11,313.7,0.0,30.2,72.0,1002.7,15.2,,,
2025-06-03 20:00:00+00:00,5.0,90.23,0.0,0.08,68.45,0.51,53.56,296.37,0.0,,,,,,,
2025-06-03 21:00:00+00:00,5.0,88.1,0.0,0.08,67.32,0.52,49.3,270.27,0.0,,,,,,,
2025-06-03 22:00:00+00:00,5.0,85.56,0.0,0.08,65.21,0.52,44.63,239.77,0.0,,,,,,,
2025-06-03 23:00:00+00:00,5.0,83.17,0.0,0.08,62.67,0.53,40.13,208.31,0.0,,,,,,,
2025-06-04 00:00:00+00:00,4.0,81.9,0.0,0.08,61.14,0.53,37.0,185.05,0.0,,,,,,,
2025-06-04 01:00:00+00:00,4.0,82.2,0.0,0.08,62.26,0.52,35.74,173.46,0.0,,,,,,,
2025-06-04 02:00:00+00:00,4.0,83.64,0.0,0.09,65.26,0.5,35.79,170.03,0.0,,,,,,,
2025-06-04 03:00:00+00:00,4.0,84.44,0.0,0.08,66.83,0.48,35.71,167.55,0.0,,,,,,,
2025-06-04 04:00:00+00:00,4.0,84.33,0.01,0.07,66.83,0.47,35.38,166.45,0.0,,,,,,,
2025-06-04 05:00:00+00:00,4.0,83.97,0.01,0.06,66.28,0.46,35.26,167.79,0.0,,,,,,,
2025-06-04 06:00:00+00:00,4.0,83.56,0.01,0.05,65.31,0.44,34.99,168.48,0.0,,,,,,,
2025-06-04 07:00:00+00:00,4.0,83.09,0.01,0.05,64.15,0.42,34.3,166.88,0.0,,,,,,,
2025-06-04 08:00:00+00:00,4.0,82.32,0.01,0.04,62.25,0.4,33.1,162.01,0.0,,,,,,,
2025-06-04 09:00:00+00:00,4.0,81.17,0.01,0.04,59.62,0.38,31.49,154.41,0.0,,,,,,,
2025-06-04 10:00:00+00:00,4.0,80.0,0.01,0.04,56.65,0.37,29.67,145.59,0.0,,,,,,,
2025-06-04 11:00:00+00:00,4.0,78.49,0.01,0.04,53.79,0.37,27.66,135.85,0.0,,,,,,,
2025-06-04 12:00:00+00:00,4.0,77.27,0.01,0.05,51.65,0.38,25.87,126.94,0.0,,,,,,,
2025-06-04 13:00:00+00:00,4.0,76.89,0.0,0.05,50.83,0.39,24.5,120.04,0.0,,,,,,,
2025-06-04 14:00:00+00:00,4.0,76.93,0.0,0.06,51.0,0.39,23.5,114.44,0.0,,,,,,,
2025-06-04 15:00:00+00:00,4.0,77.23,0.0,0.07,51.73,0.39,22.82,109.88,0.0,,,,,,,
2025-06-04 16:00:00+00:00,4.0,77.49,0.0,0.07,52.49,0.39,22.33,106.17,0.0,,,,,,,
2025-06-04 17:00:00+00:00,4.0,77.69,0.0,0.07,53.08,0.39,22.08,103.22,0.0,,,,,,,
2025-06-04 18:00:00+00:00,4.0,77.67,0.0,0.07,53.32,0.39,21.9,100.53,0.0,,,,,,,
2025-06-04 19:00:00+00:00,3.0,77.39,0.0,0.07,53.33,0.39,21.71,97.79,0.0,30.3,69.0,1006.6,12.7,,,
2025-06-04 20:00:00+00:00,3.0,77.28,0.0,0.07,53.68,0.39,21.63,95.89,0.0,,,,,,,
2025-06-04 21:00:00+00:00,3.0,77.43,0.0,0.07,54.39,0.39,21.68,94.77,0.0,,,,,,,
2025-06-04 22:00:00+00:00,3.0,77.7,0.0,0.07,55.37,0.39,21.87,94.52,0.0,,,,,,,
2025-06-04 23:00:00+00:00,3.0,78.11,0.0,0.07,56.45,0.39,22.13,94.84,0.0,,,,,,,
2025-06-05 00:00:00+00:00,3.0,78.28,0.0,0.07,57.03,0.39,22.4,95.52,0.0,,,,,,,
2025-06-05 01:00:00+00:00,3.0,78.54,0.0,0.07,57.38,0.38,22.42,95.18,0.0,,,,,,,
2025-06-05 02:00:00+00:00,3.0,78.65,0.0,0.08,57.47,0.37,22.14,93.37,0.0,,,,,,,
2025-06-05 03:00:00+00:00,3.0,78.55,0.01,0.07,57.08,0.35,21.62,90.28,0.0,,,,,,,
2025-06-05 04:00:00+00:00,3.0,78.05,0.01,0.06,55.9,0.33,20.81,86.25,0.0,,,,,,,
2025-06-05 05:00:00+00:00,3.0,77.47,0.01,0.05,54.43,0.32,19.87,82.09,0.0,,,,,,,
2025-06-05 06:00:00+00:00,3.0,76.91,0.01,0.05,52.97,0.3,18.77,77.92,0.0,,,,,,,
2025-06-05 07:00:00+00:00,3.0,76.35,0.01,0.04,51.66,0.28,17.49,73.65,0.0,,,,,,,
2025-06-05 08:00:00+00:00,3.0,75.79,0.01,0.04,50.57,0.26,16.13,69.49,0.0,,,,,,,
2025-06-05 09:00:00+00:00,3.0,75.38,0.01,0.04,49.6,0.24,14.85,65.56,0.0,,,,,,,
2025-06-05 10:00:00+00:00,3.0,75.16,0.01,0.03,48.91,0.23,13.67,61.88,0.0,,,,,,,
2025-06-05 11:00:00+00:00,3.0,74.81,0.01,0.03,48.24,0.22,12.63,58.47,0.0,,,,,,,
2025-06-05 12:00:00+00:00,3.0,74.61,0.01,0.04,47.87,0.22,11.77,55.46,0.0,,,,,,,
2025-06-05 13:00:00+00:00,3.0,74.57,0.0,0.04,47.8,0.22,11.03,52.78,0.0,,,,,,,
2025-06-05 14:00:00+00:00,3.0,74.46,0.0,0.05,47.75,0.22,10.41,50.32,0.0,,,,,,,
2025-06-05 15:00:00+00:00,2.0,74.4,0.0,0.06,47.67,0.21,9.87,48.1,0.0,,,,,,,
2025-06-05 16:00:00+00:00,2.0,74.25,0.0,0.06,47.64,0.21,9.41,46.09,0.0,,,,,,,
2025-06-05 17:00:00+00:00,2.0,74.22,0.0,0.06,47.81,0.21,9.03,44.56,0.0,,,,,,,
2025-06-05 18:00:00+00:00,2.0,74.36,0.0,0.05,48.14,0.21,8.73,43.37,0.0,,,,,,,
2025-06-05 19:00:00+00:00,2.0,74.3,0.0,0.05,48.26,0.21,8.48,42.39,0.0,30.3,68.0,1007.8,14.9,,,
2025-06-05 20:00:00+00:00,2.0,74.4,0.0,0.05,48.51,0.21,8.34,41.96,0.0,,,,,,,
2025-06-05 21:00:00+00:00,2.0,74.52,0.0,0.05,48.85,0.21,8.35,42.12,0.0,,,,,,,
2025-06-05 22:00:00+00:00,2.0,74.76,0.0,0.05,49.34,0.22,8.51,43.04,0.0,,,,,,,
2025-06-05 23:00:00+00:00,2.0,75.03,0.0,0.05,49.96,0.22,8.84,44.65,0.0,,,,,,,
2025-06-06 00:00:00+00:00,2.0,75.39,0.0,0.05,50.8,0.22,9.29,46.97,0.0,,,,,,,
2025-06-06 01:00:00+00:00,2.0,76.01,0.0,0.05,51.95,0.22,9.84,49.76,0.0,,,,,,,
2025-06-06 02:00:00+00:00,3.0,76.75,0.0,0.05,53.45,0.21,10.47,52.99,0.0,,,,,,,
2025-06-06 03:00:00+00:00,3.0,77.56,0.0,0.05,55.03,0.21,11.13,56.45,0.0,,,,,,,
2025-06-06 04:00:00+00:00,3.0,78.27,0.01,0.04,56.21,0.21,11.7,59.51,0.0,,,,,,,
2025-06-06 05:00:00+00:00,3.0,78.8,0.01,0.04,56.74,0.2,12.17,61.97,0.0,,,,,,,
2025-06-06 06:00:00+00:00,3.0,79.24,0.0,0.03,56.64,0.2,12.51,63.87,0.0,,,,,,,
2025-06-06 07:00:00+00:00,3.0,79.54,0.0,0.03,56.01,0.19,12.71,64.83,0.0,,,,,,,
2025-06-06 08:00:00+00:00,3.0,79.8,0.0,0.03,54.9,0.18,12.78,65.15,0.0,,,,,,,
2025-06-06 09:00:00+00:00,3.0,79.78,0.0,0.03,53.51,0.17,12.78,65.1,0.0,,,,,,,
2025-06-06 10:00:00+00:00,3.0,80.05,0.0,0.03,52.33,0.17,12.8,65.17,0.0,,,,,,,
2025-06-06 11:00:00+00:00,3.0,79.98,0.0,0.03,51.27,0.16,12.82,65.43,0.0,,,,,,,
2025-06-06 12:00:00+00:00,3.0,80.08,0.0,0.03,50.56,0.16,12.87,65.95,0.0,,,,,,,
2025-06-06 13:00:00+00:00,3.0,80.19,0.0,0.04,50.41,0.16,13.0,67.07,0.0,,,,,,,
2025-06-06 14:00:00+00:00,3.0,80.27,0.0,0.05,50.35,0.17,13.23,68.73,0.0,,,,,,,
2025-06-06 15:00:00+00:00,3.0,80.22,0.0,0.06,50.46,0.17,13.53,71.02,0.0,,,,,,,
2025-06-06 16:00:00+00:00,3.0,80.26,0.0,0.06,50.72,0.17,13.88,73.47,0.0,,,,,,,
2025-06-06 17:00:00+00:00,3.0,80.36,0.0,0.06,51.34,0.18,14.42,76.96,0.0,,,,,,,
2025-06-06 18:00:00+00:00,3.0,80.69,0.0,0.05,52.16,0.18,15.23,81.89,0.0,,,,,,,
2025-06-06 19:00:00+00:00,3.0,80.91,0.0,0.05,52.99,0.19,16.3,88.07,0.0,30.0,71.0,1007.1,17.1,,,
